recordId,callKey,callDateTime,priority,district,description,callNumber,incidentLocation,location,Neighborhood,PoliceDistrict,PolicePost,CouncilDistrict,SheriffDistricts,CommunityStatisticalAreas,Census_Tracts,VRIZones,ZIPCode,NeedsSync,IsDeleted,ESRI_OID,lat,lng,datetime,date,dotw,week,time
10625932,5901020A627FB3E9,2022/05/14 09:51:00+00,High,CD,OVERDOSE,P221341651,1800 PENNSYLVANIA AV,1800 PENNSYLVANIA AV BALTIMORE MD,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1403,NA,21217,1,0,245214,39.304289,-76.635866,2022-05-14T09:51:00Z,2022-05-14,7,20,09:51:00
10626761,5901020A62800166,2022/05/14 15:22:00+00,High,ED,OVERDOSE,P221342622,2000 ELLSWORTH ST,2000 ELLSWORTH ST BALTIMORE MD,Broadway East,Eastern,331,13,D5,Greenmount East,Census Tract 807,NA,21213,1,0,245240,39.306224,-76.589647,2022-05-14T15:22:00Z,2022-05-14,7,20,15:22:00
10627458,5901020A62802454,2022/05/14 17:51:00+00,High,ED,OVERDOSE,P221343286,E NORTH AV/N WASHINGTON ST,E NORTH AV and N WASHINGTON ST BALTIMORE MD,South Clifton Park,Eastern,331,12,D5,Greenmount East,Census Tract 805,NA,21213,1,0,245260,39.312244,-76.590049,2022-05-14T17:51:00Z,2022-05-14,7,20,17:51:00
11383904,5A01020A6357E36E,2022/10/25 09:23:00+00,High,ND,OVERDOSE,P222981962,3300 GUILFORD AV,3300 GUILFORD AV BALTIMORE MD,Charles Village,Northern,512,14,D2,Greater Charles Village/Barclay,Census Tract 1202.02,NA,21218,1,0,246202,39.3284,-76.613546,2022-10-25T09:23:00Z,2022-10-25,3,43,09:23:00
11384755,5A01020A635811DA,2022/10/25 12:42:00+00,High,SD,OVERDOSE,P222982908,1000 W LOMBARD ST,1000 W LOMBARD ST BALTIMORE MD,Hollins Market,Southern,931,9,D8,Poppleton/The Terraces/Hollins Market,Census Tract 1803,NA,21223,1,0,246221,39.286931,-76.633814,2022-10-25T12:42:00Z,2022-10-25,3,43,12:42:00
11389775,5A01020A6359575D,2022/10/26 11:50:00+00,High,SW,OVERDOSE,P222992550,S SMALLWOOD ST/ASHTON ST,S SMALLWOOD ST and ASHTON ST BALTIMORE MD,Carrollton Ridge,Southwestern,841,9,D8,Southwest Baltimore,Census Tract 2005,Tri-District,21223,1,0,246304,39.319732,-76.649533,2022-10-26T11:50:00Z,2022-10-26,4,43,11:50:00
11392598,5A01020A635A029A,2022/10/27 00:01:00+00,High,SW,OVERDOSE,P223000023,2100 WINDSOR GARDENS LN,2100 WINDSOR GARDENS LN BALTIMORE MD,Wakefield,Southwestern,821,8,D9,Dickeyville/Franklintown,Census Tract 2803.01,NA,21207,1,0,246351,39.31081,-76.699226,2022-10-27T00:01:00Z,2022-10-27,5,43,00:01:00
11405298,5A01020A635D4EB0,2022/10/29 12:02:00+00,High,SD,OVERDOSE,P223022027,800 GLADE CT,800 GLADE CT BALTIMORE MD,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.02,NA,21225,1,0,246455,39.229759,-76.601039,2022-10-29T12:02:00Z,2022-10-29,7,44,12:02:00
11405680,5A01020A635D7340,2022/10/29 14:38:00+00,High,ED,OVERDOSE,P223022447,200 E NORTH AV,200 E NORTH AV BALTIMORE MD,Greenmount West,Eastern,311,12,D8,Midtown,Census Tract 1205,NA,21202,1,0,246475,39.311861,-76.612794,2022-10-29T14:38:00Z,2022-10-29,7,44,14:38:00
10131626,5A01020A61E371BF,2022/01/15 20:15:00+00,High,SD,OVERDOSE,P220153160,100 S CAREY ST,100 S CAREY ST BALTIMORE MD,Union Square,Southern,933,9,D8,Southwest Baltimore,Census Tract 1902,Tri-District,21223,1,0,246734,39.286554,-76.638052,2022-01-15T20:15:00Z,2022-01-15,7,3,20:15:00
10646468,5901020A6285AF7F,2022/05/18 22:46:00+00,High,SE,OVERDOSE,P221384539,N MONTFORD AV/ORLEANS ST,N MONTFORD AV and ORLEANS ST BALTIMORE MD,Patterson Place,Southeastern,221,13,D5,Patterson Park North & East,Census Tract 602,NA,21224,1,0,246921,39.319732,-76.649533,2022-05-18T22:46:00Z,2022-05-18,4,20,22:46:00
10746396,5A01020A62A3C0D6,2022/06/10 18:08:00+00,High,ED,OVERDOSE,P221613696,2600 E PRESTON ST,2600 E PRESTON ST BALTIMORE MD,Berea,Eastern,332,13,D5,Clifton-Berea,Census Tract 803.01,Eastern2,21213,1,0,247198,39.306084,-76.580883,2022-06-10T18:08:00Z,2022-06-10,6,23,18:08:00
10749560,5A01020A62A4C67A,2022/06/11 12:44:00+00,High,CD,OVERDOSE,P221622034,1600 PENNSYLVANIA AV,1600 PENNSYLVANIA AV BALTIMORE MD,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1402,Central,21217,1,0,247242,39.303057,-76.634397,2022-06-11T12:44:00Z,2022-06-11,7,24,12:44:00
11286951,5901020A633F426F,2022/10/06 17:02:00+00,High,SW,OVERDOSE,P222794022,1800 SPENCE ST,1800 SPENCE ST BALTIMORE MD,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2503.03,NA,21230,1,0,247581,39.268892,-76.651697,2022-10-06T17:02:00Z,2022-10-06,5,40,17:02:00
11689587,5A01020A63AC933B,2022/12/28 14:04:00+00,High,CD,OVERDOSE,P223622691,1100 N CHARLES ST,1100 N CHARLES ST BALTIMORE MD,Mid-Town Belvedere,Central,141,12,D8,Midtown,Census Tract 1102,NA,21201,1,0,247717,39.302595,-76.616369,2022-12-28T14:04:00Z,2022-12-28,4,52,14:04:00
11691111,5A01020A63ACE66D,2022/12/28 19:59:00+00,High,ED,OVERDOSE,P223624082,1600 E OLIVER ST,1600 E OLIVER ST BALTIMORE MD,Oliver,Eastern,343,12,D5,Greenmount East,Census Tract 807,Eastern1,21213,1,0,247750,39.307609,-76.596325,2022-12-28T19:59:00Z,2022-12-28,4,52,19:59:00
11691833,5A01020A63AD25D5,2022/12/29 00:29:00+00,High,ND,OVERDOSE,P223630135,ST PAUL ST/E 0RD ST,ST PAUL ST and E 0RD ST BALTIMORE MD,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,NA,21218,1,0,247786,39.319732,-76.649533,2022-12-29T00:29:00Z,2022-12-29,5,52,00:29:00
11694913,5A01020A63AE14E1,2022/12/29 17:29:00+00,High,SD,OVERDOSE,P223633623,3700 4TH AV,3700 4TH AV BALTIMORE MD,Fairfield Area,Southern,912,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2506,NA,21226,1,0,247873,39.230578,-76.569505,2022-12-29T17:29:00Z,2022-12-29,5,52,17:29:00
11698423,5A01020A63AF060A,2022/12/30 10:38:00+00,High,WD,OVERDOSE,P223641847,PENNSYLVANIA AV/W NORTH AV,PENNSYLVANIA AV and W NORTH AV BALTIMORE MD,Penn North,Western,733,7,D9,Penn North/Reservoir Hill,Census Tract 1501,Western,21217,1,0,247910,39.309946,-76.642864,2022-12-30T10:38:00Z,2022-12-30,6,52,10:38:00
11408581,5A01020A635E49FD,2022/10/30 05:55:00+00,High,SD,OVERDOSE,P223030950,1600 S CHARLES ST,1600 S CHARLES ST BALTIMORE MD,South Baltimore,Southern,942,11,D7,Inner Harbor/Federal Hill,Census Tract 2302,NA,21230,1,0,247993,39.271447,-76.614258,2022-10-30T05:55:00Z,2022-10-30,1,44,05:55:00
11421806,5A01020A6361D9EA,2022/11/01 22:46:00+00,High,WD,OVERDOSE,P223055167,800 WHITMORE AV,800 WHITMORE AV BALTIMORE MD,Evergreen Lawn,Western,721,9,D8,Greater Rosemont,Census Tract 1605,NA,21216,1,0,248155,39.296543,-76.658253,2022-11-01T22:46:00Z,2022-11-01,3,44,22:46:00
10136802,5A01020A61E5BB59,2022/01/17 13:54:00+00,High,SD,OVERDOSE,P220171769,1100 WARD ST,1100 WARD ST BALTIMORE MD,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,NA,21230,1,0,248290,39.282484,-76.631961,2022-01-17T13:54:00Z,2022-01-17,2,3,13:54:00
10140400,5A01020A61E6FE51,2022/01/18 12:52:00+00,High,NE,OVERDOSE,P220181981,1900 E 32ND ST,1900 E 32ND ST BALTIMORE MD,Coldstream Homestead Montebello,Northeastern,411,14,D5,Midway/Coldstream,Census Tract 906,NA,21218,1,0,248333,39.327297,-76.589334,2022-01-18T12:52:00Z,2022-01-18,3,3,12:52:00
10143527,5A01020A61E81655,2022/01/19 08:47:00+00,High,NE,OVERDOSE,P220191213,6800 STURBRIDGE DR,6800 STURBRIDGE DR BALTIMORE MD,Hamilton Hills,Northeastern,423,3,D3,Harford/Echodale,Census Tract 2707.01,NA,21234,1,0,248369,39.368371,-76.561868,2022-01-19T08:47:00Z,2022-01-19,4,3,08:47:00
10151261,5A01020A61EAF4FE,2022/01/21 13:01:00+00,High,SD,OVERDOSE,P220211988,2500 GILES RD,2500 GILES RD BALTIMORE MD,Cherry Hill,Southern,922,10,D7,Cherry Hill,Census Tract 2502.07,NA,21225,1,0,248447,39.2513153,-76.6294393,2022-01-21T13:01:00Z,2022-01-21,6,3,13:01:00
10653953,5901020A6287F53C,2022/05/20 16:08:00+00,High,ED,OVERDOSE,P221402954,N WASHINGTON ST/E MONUMENT ST,N WASHINGTON ST and E MONUMENT ST BALTIMORE MD,Middle East,Eastern,321,13,D5,Oldtown/Middle East,Census Tract 604,NA,21205,1,0,248541,33.446997,-111.975218,2022-05-20T16:08:00Z,2022-05-20,6,20,16:08:00
10659909,5901020A628997E6,2022/05/21 21:54:00+00,High,WD,OVERDOSE,P221414430,EDMONDSON AV/POPLAR GROVE ST,EDMONDSON AV and POPLAR GROVE ST BALTIMORE MD,Penrose/Fayette Street Outreach,Southwestern,842,9,D8,Greater Rosemont,Census Tract 1606,NA,21223,1,0,248644,39.294512,-76.664775,2022-05-21T21:54:00Z,2022-05-21,7,21,21:54:00
10766711,5A01020A62A9FE09,2022/06/15 11:43:00+00,High,SW,OVERDOSE,P221662007,4300 ELDONE RD,4300 ELDONE RD BALTIMORE MD,Yale Heights,Southwestern,833,8,D10,Allendale/Irvington/S. Hilton,Census Tract 2501.02,NA,21229,1,0,248840,39.2759927,-76.6878443,2022-06-15T11:43:00Z,2022-06-15,4,24,11:43:00
10771577,5A01020A62AB6D63,2022/06/16 13:50:00+00,High,ED,OVERDOSE,P221672438,2900 E BIDDLE ST,2900 E BIDDLE ST BALTIMORE MD,Biddle Street,Eastern,323,13,D5,Clifton-Berea,Census Tract 803.02,NA,21213,1,0,248941,39.305018,-76.576651,2022-06-16T13:50:00Z,2022-06-16,5,24,13:50:00
11297055,5901020A6341B585,2022/10/08 13:38:00+00,High,ND,OVERDOSE,P222812790,2500 W BELVEDERE AV,2500 W BELVEDERE AV BALTIMORE MD,Levindale,Northern,532,6,D2,Pimlico/Arlington/Hilltop,Census Tract 2717,NA,21215,1,0,249213,39.353535,-76.667022,2022-10-08T13:38:00Z,2022-10-08,7,41,13:38:00
11306841,5901020A634459C9,2022/10/10 13:43:00+00,High,CD,OVERDOSE,P222833064,1100 PARK AV,1100 PARK AV BALTIMORE MD,Bolton Hill,Central,132,11,D8,Midtown,Census Tract 1401,NA,21201,1,0,249347,39.304548,-76.62109,2022-10-10T13:43:00Z,2022-10-10,2,41,13:43:00
11431180,5A01020A63643D71,2022/11/03 18:15:00+00,High,NE,OVERDOSE,P223074186,5900 BENTON HEIGHTS AV,5900 BENTON HEIGHTS AV BALTIMORE MD,Glenham-Belhar,Northeastern,425,2,D4,Hamilton,Census Tract 2704.01,NA,21206,1,0,249393,39.346066,-76.543913,2022-11-03T18:15:00Z,2022-11-03,5,44,18:15:00
11437660,5A01020A6365D29D,2022/11/04 23:03:00+00,High,ED,OVERDOSE,P223085199,1200 N LINWOOD AV,1200 N LINWOOD AV BALTIMORE MD,Berea,Eastern,332,13,D5,Clifton-Berea,Census Tract 803.02,NA,21213,1,0,249468,39.305003,-76.577017,2022-11-04T23:03:00Z,2022-11-04,6,44,23:03:00
11441300,5A01020A6366DAF7,2022/11/05 17:51:00+00,High,SD,OVERDOSE,P223093546,2400 MAISEL CT,2400 MAISEL CT BALTIMORE MD,Westport,Southern,921,10,D7,Westport/Mount Winans/Lakeland,Census Tract 2503.01,NA,21230,1,0,249562,39.263147,-76.642143,2022-11-05T17:51:00Z,2022-11-05,7,45,17:51:00
11442138,5A01020A6367091C,2022/11/05 21:08:00+00,High,NE,OVERDOSE,P223094442,6200 LAURELTON AV,6200 LAURELTON AV BALTIMORE MD,Hamilton Hills,Northeastern,423,3,D3,Harford/Echodale,Census Tract 2706,NA,21214,1,0,249590,39.36034,-76.566324,2022-11-05T21:08:00Z,2022-11-05,7,45,21:08:00
10159032,5A01020A61EDD3E8,2022/01/23 17:17:00+00,High,WD,OVERDOSE,P220232474,1500 PRESSTMAN ST,1500 PRESSTMAN ST BALTIMORE MD,Sandtown-Winchester,Western,743,7,D8,Sandtown-Winchester/Harlem Park,Census Tract 1501,NA,21217,1,0,249747,39.305638,-76.642062,2022-01-23T17:17:00Z,2022-01-23,1,4,17:17:00
10163151,5A01020A61EF52A2,2022/01/24 20:30:00+00,High,SE,OVERDOSE,P220243394,1000 E BALTIMORE ST,1000 E BALTIMORE ST BALTIMORE MD,Jonestown,Southeastern,211,12,D7,Harbor East/Little Italy,Census Tract 302,NA,21202,1,0,249845,39.29048,-76.603146,2022-01-24T20:30:00Z,2022-01-24,2,4,20:30:00
10169915,5A01020A61F1B159,2022/01/26 15:38:00+00,High,CD,OVERDOSE,P220262571,CATHEDRAL ST/W BIDDLE ST,CATHEDRAL ST and W BIDDLE ST BALTIMORE MD,Mid-Town Belvedere,Central,141,11,D8,Midtown,Census Tract 1102,NA,21201,1,0,249921,39.319732,-76.649533,2022-01-26T15:38:00Z,2022-01-26,4,4,15:38:00
10682084,5901020A62904112,2022/05/26 23:10:00+00,High,WD,OVERDOSE,P221464313,2100 PRESBURY ST,2100 PRESBURY ST BALTIMORE MD,Easterwood,Western,741,7,D9,Greater Rosemont,Census Tract 1503,Western,21217,1,0,250124,39.307954,-76.651349,2022-05-26T23:10:00Z,2022-05-26,5,21,23:10:00
10688893,5901020A629271CA,2022/05/28 15:02:00+00,High,WD,OVERDOSE,P221482514,2300 LIBERTY HEIGHTS AV,2300 LIBERTY HEIGHTS AV BALTIMORE MD,Mondawmin,Western,731,7,D9,Greater Mondawmin,Census Tract 1505,NA,21215,1,0,250208,39.318411,-76.6527586,2022-05-28T15:02:00Z,2022-05-28,7,22,15:02:00
10794350,5A01020A62B240BC,2022/06/21 18:05:00+00,High,NW,OVERDOSE,P221723490,5500 PARK HEIGHTS AV,5500 PARK HEIGHTS AV BALTIMORE MD,Arlington,Northwestern,633,5,D1,Glen-Fallstaff,Census Tract 2719,NA,21215,1,0,250403,39.351648,-76.683876,2022-06-21T18:05:00Z,2022-06-21,3,25,18:05:00
10797426,5A01020A62B33806,2022/06/22 11:40:00+00,High,CD,OVERDOSE,P221731929,100 N PACA ST,100 N PACA ST BALTIMORE MD,Downtown,Central,111,11,D8,Downtown/Seton Hill,Census Tract 402,NA,21201,1,0,250438,39.290582,-76.622542,2022-06-22T11:40:00Z,2022-06-22,4,25,11:40:00
10799374,5A01020A62B3A88A,2022/06/22 19:40:00+00,High,SD,OVERDOSE,P221733898,2300 CEDLEY ST,2300 CEDLEY ST BALTIMORE MD,Westport,Southern,921,10,D7,Westport/Mount Winans/Lakeland,Census Tract 2503.01,NA,21230,1,0,250484,39.262464,-76.632672,2022-06-22T19:40:00Z,2022-06-22,4,25,19:40:00
11326952,5901020A6348FE81,2022/10/14 02:15:00+00,High,ND,OVERDOSE,P222870679,100 W COLD SPRING LN,100 W COLD SPRING LN BALTIMORE MD,Loyola/Notre Dame,Northern,521,6,D2,North Baltimore/Guilford/Homeland,Census Tract 2711.02,NA,21210,1,0,250823,39.346244,-76.625635,2022-10-14T02:15:00Z,2022-10-14,6,41,02:15:00
11448120,5A01020A63691417,2022/11/07 09:20:00+00,High,SD,OVERDOSE,P223111438,STOLL ST/0TH ST,STOLL ST and 0TH ST BALTIMORE MD,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.02,NA,21225,1,0,250928,39.319732,-76.649533,2022-11-07T09:20:00Z,2022-11-07,2,45,09:20:00
11448578,5A01020A63692EB6,2022/11/07 11:13:00+00,High,SE,OVERDOSE,P223111925,3300 E FAYETTE ST,3300 E FAYETTE ST BALTIMORE MD,Patterson Park Neighborhood,Southeastern,222,1,D6,Patterson Park North & East,Census Tract 2610,NA,21224,1,0,250940,39.295077,-76.570895,2022-11-07T11:13:00Z,2022-11-07,2,45,11:13:00
11450732,5A01020A6369A83D,2022/11/07 19:52:00+00,High,CD,OVERDOSE,P223114024,900 PENNSYLVANIA AV,900 PENNSYLVANIA AV BALTIMORE MD,Heritage Crossing,Central,121,11,D8,Upton/Druid Heights,Census Tract 1703,Central,21201,1,0,251005,39.296862,-76.626816,2022-11-07T19:52:00Z,2022-11-07,2,45,19:52:00
10184806,5A01020A61F6CF67,2022/01/30 12:48:00+00,High,ED,OVERDOSE,P220301852,E LANVALE ST/N DALLAS ST,E LANVALE ST and N DALLAS ST BALTIMORE MD,Oliver,Eastern,343,12,D5,Greenmount East,Census Tract 806,Eastern1,21213,1,0,251214,39.319732,-76.649533,2022-01-30T12:48:00Z,2022-01-30,1,5,12:48:00
10192761,5A01020A61F999C6,2022/02/01 15:36:00+00,High,SE,OVERDOSE,P220322807,3700 E PRATT ST,3700 E PRATT ST BALTIMORE MD,Baltimore Highlands,Southeastern,223,2,D6,Highlandtown,Census Tract 2608,NA,21224,1,0,251303,39.290479,-76.566669,2022-02-01T15:36:00Z,2022-02-01,3,5,15:36:00
10196253,5A01020A61FAB974,2022/02/02 12:03:00+00,High,ND,OVERDOSE,P220331985,3600 PAINE ST,3600 PAINE ST BALTIMORE MD,Hampden,Northern,531,14,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1307,NA,21211,1,0,251342,39.331641,-76.630569,2022-02-02T12:03:00Z,2022-02-02,4,5,12:03:00
10199959,5A01020A61FC023F,2022/02/03 11:26:00+00,High,SE,OVERDOSE,P220341800,100 N HAVEN ST,100 N HAVEN ST BALTIMORE MD,Baltimore Highlands,Southeastern,223,2,D6,Orangeville/East Highlandtown,Census Tract 2604.04,NA,21224,1,0,251382,39.2942441,-76.5629136,2022-02-03T11:26:00Z,2022-02-03,5,5,11:26:00
10696365,5901020A6294CB87,2022/05/30 09:49:00+00,High,SE,OVERDOSE,P221501394,3500 E BALTIMORE ST,3500 E BALTIMORE ST BALTIMORE MD,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,NA,21224,1,0,251485,39.292734,-76.568336,2022-05-30T09:49:00Z,2022-05-30,2,22,09:49:00
10701594,5901020A62966485,2022/05/31 14:55:00+00,High,CD,OVERDOSE,P221512601,W CHASE ST/N MARTIN LUTHER KING JR BL,W CHASE ST and N MARTIN LUTHER KING JR BL BALTIMORE MD,Mid-Town Belvedere,Central,141,11,D8,Midtown,Census Tract 1102,NA,21201,1,0,251571,39.319732,-76.649533,2022-05-31T14:55:00Z,2022-05-31,3,22,14:55:00
10705923,5901020A6297A2FA,2022/06/01 13:33:00+00,High,ED,OVERDOSE,P221522498,2400 E NORTH AV,2400 E NORTH AV BALTIMORE MD,Broadway East,Eastern,331,13,D5,Clifton-Berea,Census Tract 802,NA,21213,1,0,251659,39.312643,-76.583089,2022-06-01T13:33:00Z,2022-06-01,4,22,13:33:00
10816127,5A01020A62B8C9F6,2022/06/26 17:04:00+00,High,ED,OVERDOSE,P221772887,2700 MURA ST,2700 MURA ST BALTIMORE MD,Berea,Eastern,332,13,D5,Clifton-Berea,Census Tract 803.02,Eastern2,21213,1,0,251889,39.305543,-76.579708,2022-06-26T17:04:00Z,2022-06-26,1,26,17:04:00
10816873,5A01020A62B8F4FC,2022/06/26 20:08:00+00,High,NW,OVERDOSE,P221773585,NELSON AV/HAYWARD AV,NELSON AV and HAYWARD AV BALTIMORE MD,Arlington,Northwestern,633,5,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.01,Northwestern,21215,1,0,251900,39.349935,-76.678594,2022-06-26T20:08:00Z,2022-06-26,1,26,20:08:00
10820274,5A01020A62BA16B1,2022/06/27 16:44:00+00,High,CD,OVERDOSE,P221783043,100 N EUTAW ST,100 N EUTAW ST BALTIMORE MD,Downtown,Central,111,11,D7,Downtown/Seton Hill,Census Tract 401,NA,21201,1,0,251978,39.290572,-76.62142,2022-06-27T16:44:00Z,2022-06-27,2,26,16:44:00
11460418,5A01020A636C2E92,2022/11/09 17:49:00+00,High,SW,OVERDOSE,P223134249,2100 WINDSOR GARDENS LN,2100 WINDSOR GARDENS LN BALTIMORE MD,Wakefield,Southwestern,821,8,D9,Dickeyville/Franklintown,Census Tract 2803.01,NA,21207,1,0,252304,39.31081,-76.699226,2022-11-09T17:49:00Z,2022-11-09,4,45,17:49:00
11468493,5A01020A636E3C41,2022/11/11 07:12:00+00,High,CD,OVERDOSE,P223151373,2000 PENNSYLVANIA AV,2000 PENNSYLVANIA AV BALTIMORE MD,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1403,NA,21217,1,0,252354,39.305854,-76.637876,2022-11-11T07:12:00Z,2022-11-11,6,45,07:12:00
11469175,5A01020A636E618B,2022/11/11 09:51:00+00,High,CD,OVERDOSE,P223152018,500 LAURENS ST,500 LAURENS ST BALTIMORE MD,Druid Heights,Central,131,11,D8,Upton/Druid Heights,Census Tract 1403,NA,21217,1,0,252363,39.305969,-76.633407,2022-11-11T09:51:00Z,2022-11-11,6,45,09:51:00
11471696,5A01020A636EFA6C,2022/11/11 20:44:00+00,High,SW,OVERDOSE,P223154687,FONTHILL AV/FREDERICK AV,FONTHILL AV and FREDERICK AV BALTIMORE MD,Carroll-South Hilton,Southwestern,842,9,D10,Allendale/Irvington/S. Hilton,Census Tract 2006,NA,21223,1,0,252398,39.279805,-76.662907,2022-11-11T20:44:00Z,2022-11-11,6,45,20:44:00
11475196,5A01020A636FF4DB,2022/11/12 14:32:00+00,High,WD,OVERDOSE,P223162898,PENNSYLVANIA AV/CUMBERLAND ST,PENNSYLVANIA AV and CUMBERLAND ST BALTIMORE MD,Sandtown-Winchester,Central,131,7,D9,Upton/Druid Heights,Census Tract 1501,Western,21217,1,0,252452,39.319732,-76.649533,2022-11-12T14:32:00Z,2022-11-12,7,46,14:32:00
10205543,5A01020A61FDC9ED,2022/02/04 19:50:00+00,High,SD,OVERDOSE,P220353454,3600 POTEE ST,3600 POTEE ST BALTIMORE MD,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,NA,21225,1,0,252638,39.23897,-76.61104,2022-02-04T19:50:00Z,2022-02-04,6,5,19:50:00
10207130,5A01020A61FE6958,2022/02/05 07:11:00+00,High,SE,OVERDOSE,P220361120,E FAYETTE ST/N MONTFORD AV,E FAYETTE ST and N MONTFORD AV BALTIMORE MD,Patterson Place,Southeastern,221,1,D5,Patterson Park North & East,Census Tract 602,NA,21224,1,0,252652,39.319732,-76.649533,2022-02-05T07:11:00Z,2022-02-05,7,6,07:11:00
10215603,5A01020A6201629E,2022/02/07 13:19:00+00,High,WD,OVERDOSE,P220382097,2200 W FRANKLIN ST,2200 W FRANKLIN ST BALTIMORE MD,Midtown-Edmondson,Western,722,9,D8,Southwest Baltimore,Census Tract 2002,NA,21223,1,0,252786,39.293628,-76.651772,2022-02-07T13:19:00Z,2022-02-07,2,6,13:19:00
10715394,5901020A629A7CF7,2022/06/03 17:28:00+00,High,ED,OVERDOSE,P221543146,N COLLINGTON AV/E MONUMENT ST,N COLLINGTON AV and E MONUMENT ST BALTIMORE MD,CARE,Eastern,321,13,D5,Madison/East End,Census Tract 703,Eastern2,21205,1,0,252975,39.319732,-76.649533,2022-06-03T17:28:00Z,2022-06-03,6,22,17:28:00
10829134,5A01020A62BCA903,2022/06/29 15:33:00+00,High,CD,OVERDOSE,P221802826,1200 N CHARLES ST,1200 N CHARLES ST BALTIMORE MD,Mid-Town Belvedere,Central,141,12,D8,Midtown,Census Tract 1102,NA,21201,1,0,253294,39.303537,-76.616257,2022-06-29T15:33:00Z,2022-06-29,4,26,15:33:00
10838090,5A01020A62BF3616,2022/07/01 13:59:00+00,High,ED,OVERDOSE,P221822461,2400 E EAGER ST,2400 E EAGER ST BALTIMORE MD,Milton-Montford,Eastern,323,13,D5,Madison/East End,Census Tract 702,Eastern2,21205,1,0,253458,39.301974,-76.583794,2022-07-01T13:59:00Z,2022-07-01,6,26,13:59:00
11348740,5901020A634EDFEC,2022/10/18 13:18:00+00,High,ND,OVERDOSE,P222913191,GREENMOUNT AV/E 0TH ST,GREENMOUNT AV and E 0TH ST BALTIMORE MD,Better Waverly,Northern,513,14,D5,The Waverlies,Census Tract 904,NA,21218,1,0,253577,39.311382,-76.608854,2022-10-18T13:18:00Z,2022-10-18,3,42,13:18:00
11357444,5901020A6350E02C,2022/10/20 01:44:00+00,High,SW,OVERDOSE,P222930543,RAYNER AV/POPLAR GROVE ST,RAYNER AV and POPLAR GROVE ST BALTIMORE MD,Franklintown Road,Southwestern,814,9,D8,Greater Rosemont,Census Tract 1606,NA,21216,1,0,253710,39.29597,-76.664933,2022-10-20T01:44:00Z,2022-10-20,5,42,01:44:00
11481344,5A01020A6371AEEE,2022/11/13 21:58:00+00,High,CD,OVERDOSE,P223174164,E LANVALE ST/ST PAUL ST,E LANVALE ST and ST PAUL ST BALTIMORE MD,Charles North,Central,141,12,D8,Midtown,Census Tract 1205,NA,21202,1,0,253764,39.298744,-76.614215,2022-11-13T21:58:00Z,2022-11-13,1,46,21:58:00
11482766,5A01020A637232A1,2022/11/14 07:20:00+00,High,NE,OVERDOSE,P223181212,WALTHER AV/MORAVIA RD,WALTHER AV and MORAVIA RD BALTIMORE MD,Moravia-Walther,Northeastern,426,3,D4,Lauraville,Census Tract 2701.02,NA,21214,1,0,253789,39.319732,-76.649533,2022-11-14T07:20:00Z,2022-11-14,2,46,07:20:00
11484027,5A01020A637292F5,2022/11/14 14:11:00+00,High,CD,OVERDOSE,P223182626,MADISON AV/WHITELOCK ST,MADISON AV and WHITELOCK ST BALTIMORE MD,Reservoir Hill,Central,133,7,D2,Penn North/Reservoir Hill,Census Tract 1303,NA,21217,1,0,253829,39.319732,-76.649533,2022-11-14T14:11:00Z,2022-11-14,2,46,14:11:00
11498102,5A01020A63764E02,2022/11/17 10:06:00+00,High,ED,OVERDOSE,P223211930,900 MC ALEER CT,900 MC ALEER CT BALTIMORE MD,Oldtown,Eastern,312,12,D5,Oldtown/Middle East,Census Tract 1002,NA,21202,1,0,253986,39.319732,-76.649533,2022-11-17T10:06:00Z,2022-11-17,5,46,10:06:00
10230935,5A01020A62065357,2022/02/11 07:15:00+00,High,ND,OVERDOSE,P220420970,2500 GREENMOUNT AV,2500 GREENMOUNT AV BALTIMORE MD,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,NA,21218,1,0,254094,39.318411,-76.609843,2022-02-11T07:15:00Z,2022-02-11,6,6,07:15:00
10236967,5A01020A62082B6A,2022/02/12 16:49:00+00,High,WD,OVERDOSE,P220432896,RUXTON AV/WESTWOOD AV,RUXTON AV and WESTWOOD AV BALTIMORE MD,Coppin Heights/Ash-Co-East,Western,723,7,D9,Greater Rosemont,Census Tract 1503,Western,21216,1,0,254177,39.125116,-84.547877,2022-02-12T16:49:00Z,2022-02-12,7,7,16:49:00
